ID,VULN_ID,VULN_TYPE,AFFECTED_PRODUCT,KB_ID,VULN_DETAILS,KB_DETAILS
132,MS09-050,Remote Code Execution,Windows Server 2008 32-bit Service Pack 2,KB975517,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2009/MS09-050,https://www.catalog.update.microsoft.com/Search.aspx?q=KB975517
133,MS09-050,Remote Code Execution,Windows Server 2008 x64-based,KB975517,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2009/MS09-050,https://www.catalog.update.microsoft.com/Search.aspx?q=KB975517
134,MS09-050,Remote Code Execution,Windows Server 2008 x64-based Service Pack 2,KB975517,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2009/MS09-050,https://www.catalog.update.microsoft.com/Search.aspx?q=KB975517
135,MS09-050,Remote Code Execution,Windows Server 2008 Itanium-based,KB975517,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2009/MS09-050,https://www.catalog.update.microsoft.com/Search.aspx?q=KB975517
136,MS09-050,Remote Code Execution,Windows Server 2008 Itanium-Based Service Pack 2,KB975517,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2009/MS09-050,https://www.catalog.update.microsoft.com/Search.aspx?q=KB975517
137,MS10-012,Remote Code Execution,Windows 2000 Service Pack 4,KB971468,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-012,https://www.catalog.update.microsoft.com/Search.aspx?q=KB971468
138,MS10-012,Remote Code Execution,Windows XP Service Pack 2,KB971468,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-012,https://www.catalog.update.microsoft.com/Search.aspx?q=KB971468
139,MS10-012,Remote Code Execution,Windows XP Service Pack 3,KB971468,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-012,https://www.catalog.update.microsoft.com/Search.aspx?q=KB971468
140,MS10-012,Remote Code Execution,Windows XP Professional x64 Edition Service Pack 2,KB971468,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-012,https://www.catalog.update.microsoft.com/Search.aspx?q=KB971468
141,MS10-012,Remote Code Execution,Windows Server 2003 Service Pack 2,KB971468,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-012,https://www.catalog.update.microsoft.com/Search.aspx?q=KB971468
142,MS10-012,Remote Code Execution,Windows Server 2003 x64 Edition Service Pack 2,KB971468,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-012,https://www.catalog.update.microsoft.com/Search.aspx?q=KB971468
143,MS10-012,Remote Code Execution,Windows Server 2003 SP2 Itanium-based,KB971468,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-012,https://www.catalog.update.microsoft.com/Search.aspx?q=KB971468
144,MS10-012,Remote Code Execution,Windows Vista,KB971468,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-012,https://www.catalog.update.microsoft.com/Search.aspx?q=KB971468
145,MS10-012,Remote Code Execution,Windows Vista Service Pack 1,KB971468,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-012,https://www.catalog.update.microsoft.com/Search.aspx?q=KB971468
146,MS10-012,Remote Code Execution,Windows Vista Service Pack 2,KB971468,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-012,https://www.catalog.update.microsoft.com/Search.aspx?q=KB971468
147,MS10-012,Remote Code Execution,Windows Vista x64 Edition,KB971468,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-012,https://www.catalog.update.microsoft.com/Search.aspx?q=KB971468
148,MS10-012,Remote Code Execution,Windows Vista x64 Edition Service Pack 1,KB971468,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-012,https://www.catalog.update.microsoft.com/Search.aspx?q=KB971468
149,MS10-012,Remote Code Execution,Windows Vista x64 Edition Service Pack 2,KB971468,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-012,https://www.catalog.update.microsoft.com/Search.aspx?q=KB971468
150,MS10-012,Remote Code Execution,Windows Server 2008 32-bit,KB971468,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-012,https://www.catalog.update.microsoft.com/Search.aspx?q=KB971468
151,MS10-012,Remote Code Execution,Windows Server 2008 32-bit Service Pack 2,KB971468,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-012,https://www.catalog.update.microsoft.com/Search.aspx?q=KB971468
152,MS10-012,Remote Code Execution,Windows Server 2008 x64-based,KB971468,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-012,https://www.catalog.update.microsoft.com/Search.aspx?q=KB971468
153,MS10-012,Remote Code Execution,Windows Server 2008 x64-based Service Pack 2,KB971468,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-012,https://www.catalog.update.microsoft.com/Search.aspx?q=KB971468
154,MS10-012,Remote Code Execution,Windows Server 2008 Itanium-based,KB971468,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-012,https://www.catalog.update.microsoft.com/Search.aspx?q=KB971468
155,MS10-012,Remote Code Execution,Windows Server 2008 Itanium-Based Service Pack 2,KB971468,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-012,https://www.catalog.update.microsoft.com/Search.aspx?q=KB971468
156,MS10-012,Remote Code Execution,Windows 7 32-bit,KB971468,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-012,https://www.catalog.update.microsoft.com/Search.aspx?q=KB971468
157,MS10-012,Remote Code Execution,Windows 7 x64-based,KB971468,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-012,https://www.catalog.update.microsoft.com/Search.aspx?q=KB971468
158,MS10-012,Remote Code Execution,Windows Server 2008 R2 x64-based,KB971468,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-012,https://www.catalog.update.microsoft.com/Search.aspx?q=KB971468
159,MS10-012,Remote Code Execution,Windows Server 2008 R2 Itanium-based,KB971468,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-012,https://www.catalog.update.microsoft.com/Search.aspx?q=KB971468
160,MS10-015,Privilege Escalation,Windows 2000 Service Pack 4,KB977165,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-015,https://www.catalog.update.microsoft.com/Search.aspx?q=KB977165
161,MS10-015,Privilege Escalation,Windows XP Service Pack 2,KB977165,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-015,https://www.catalog.update.microsoft.com/Search.aspx?q=KB977165
162,MS10-015,Privilege Escalation,Windows XP Service Pack 3,KB977165,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-015,https://www.catalog.update.microsoft.com/Search.aspx?q=KB977165
163,MS10-015,Privilege Escalation,Windows XP Professional x64 Edition Service Pack 2,KB977165,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-015,https://www.catalog.update.microsoft.com/Search.aspx?q=KB977165
164,MS10-015,Privilege Escalation,Windows Server 2003 Service Pack 2,KB977165,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-015,https://www.catalog.update.microsoft.com/Search.aspx?q=KB977165
165,MS10-015,Privilege Escalation,Windows Server 2003 x64 Edition Service Pack 2,KB977165,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-015,https://www.catalog.update.microsoft.com/Search.aspx?q=KB977165
166,MS10-015,Privilege Escalation,Windows Server 2003 SP2 Itanium-based,KB977165,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-015,https://www.catalog.update.microsoft.com/Search.aspx?q=KB977165
167,MS10-015,Privilege Escalation,Windows Vista,KB977165,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-015,https://www.catalog.update.microsoft.com/Search.aspx?q=KB977165
168,MS10-015,Privilege Escalation,Windows Vista Service Pack 1,KB977165,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-015,https://www.catalog.update.microsoft.com/Search.aspx?q=KB977165
169,MS10-015,Privilege Escalation,Windows Vista Service Pack 2,KB977165,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-015,https://www.catalog.update.microsoft.com/Search.aspx?q=KB977165
170,MS10-015,Privilege Escalation,Windows Vista x64 Edition,KB977165,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-015,https://www.catalog.update.microsoft.com/Search.aspx?q=KB977165
171,MS10-015,Privilege Escalation,Windows Vista x64 Edition Service Pack 1,KB977165,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-015,https://www.catalog.update.microsoft.com/Search.aspx?q=KB977165
172,MS10-015,Privilege Escalation,Windows Vista x64 Edition Service Pack 2,KB977165,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-015,https://www.catalog.update.microsoft.com/Search.aspx?q=KB977165
173,MS10-015,Privilege Escalation,Windows Server 2008 32-bit,KB977165,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-015,https://www.catalog.update.microsoft.com/Search.aspx?q=KB977165
174,MS10-015,Privilege Escalation,Windows Server 2008 32-bit Service Pack 2,KB977165,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-015,https://www.catalog.update.microsoft.com/Search.aspx?q=KB977165
175,MS10-015,Privilege Escalation,Windows Server 2008 x64-based,KB977165,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-015,https://www.catalog.update.microsoft.com/Search.aspx?q=KB977165
176,MS10-015,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2,KB977165,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-015,https://www.catalog.update.microsoft.com/Search.aspx?q=KB977165
177,MS10-015,Privilege Escalation,Windows Server 2008 Itanium-based,KB977165,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-015,https://www.catalog.update.microsoft.com/Search.aspx?q=KB977165
178,MS10-015,Privilege Escalation,Windows Server 2008 Itanium-Based Service Pack 2,KB977165,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-015,https://www.catalog.update.microsoft.com/Search.aspx?q=KB977165
179,MS10-015,Privilege Escalation,Windows 7 32-bit,KB977165,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-015,https://www.catalog.update.microsoft.com/Search.aspx?q=KB977165
180,MS10-048,Privilege Escalation,Windows XP Service Pack 3,KB2160329,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-048,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2160329
181,MS10-048,Privilege Escalation,Windows XP Professional x64 Edition Service Pack 2,KB2160329,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-048,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2160329
182,MS10-048,Privilege Escalation,Windows Server 2003 Service Pack 2,KB2160329,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-048,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2160329
183,MS10-048,Privilege Escalation,Windows Server 2003 x64 Edition Service Pack 2,KB2160329,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-048,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2160329
184,MS10-048,Privilege Escalation,Windows Server 2003 SP2 Itanium-based,KB2160329,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-048,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2160329
185,MS10-048,Privilege Escalation,Windows Vista Service Pack 1,KB2160329,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-048,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2160329
186,MS10-048,Privilege Escalation,Windows Vista Service Pack 2,KB2160329,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-048,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2160329
187,MS10-048,Privilege Escalation,Windows Vista x64 Edition Service Pack 1,KB2160329,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-048,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2160329
188,MS10-048,Privilege Escalation,Windows Vista x64 Edition Service Pack 2,KB2160329,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-048,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2160329
189,MS10-048,Privilege Escalation,Windows Server 2008 32-bit,KB2160329,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-048,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2160329
190,MS10-048,Privilege Escalation,Windows Server 2008 32-bit Service Pack 2,KB2160329,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-048,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2160329
191,MS10-048,Privilege Escalation,Windows Server 2008 x64-based,KB2160329,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-048,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2160329
192,MS10-048,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2,KB2160329,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-048,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2160329
193,MS10-048,Privilege Escalation,Windows Server 2008 Itanium-based,KB2160329,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-048,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2160329
194,MS10-048,Privilege Escalation,Windows Server 2008 Itanium-Based Service Pack 2,KB2160329,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-048,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2160329
195,MS10-048,Privilege Escalation,Windows 7 32-bit,KB2160329,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-048,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2160329
196,MS10-048,Privilege Escalation,Windows 7 x64-based,KB2160329,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-048,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2160329
197,MS10-048,Privilege Escalation,Windows Server 2008 R2 x64-based,KB2160329,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-048,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2160329
198,MS10-048,Privilege Escalation,Windows Server 2008 R2 Itanium-based,KB2160329,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-048,https://www.catalog.update.microsoft.com/Search.aspx?q=KB2160329
199,MS10-059,Privilege Escalation,Windows Vista Service Pack 1,KB982799,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-059,https://www.catalog.update.microsoft.com/Search.aspx?q=KB982799
200,MS10-059,Privilege Escalation,Windows Vista Service Pack 2,KB982799,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-059,https://www.catalog.update.microsoft.com/Search.aspx?q=KB982799
201,MS10-059,Privilege Escalation,Windows Vista x64 Edition Service Pack 1,KB982799,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-059,https://www.catalog.update.microsoft.com/Search.aspx?q=KB982799
202,MS10-059,Privilege Escalation,Windows Vista x64 Edition Service Pack 2,KB982799,https://learn.microsoft.com/en-us/security-updates/securitybulletins/2010/MS10-059,https://www.catalog.update.microsoft.com/Search.aspx?q=KB982799
